amount,is_mal_ip,is_mal_device,odd_time,txn_count_24h,label
1660.8250559622297,0,0,0,2,0
1076.4113087397016,0,0,0,3,0
213.955486678091,0,0,1,1,0
996.2699463541992,0,0,0,4,0
1804.1831152965713,0,0,0,0,0
1012.1831671172322,0,0,0,2,0
9252.052025479552,1,0,1,9,1
1783.8709627638896,0,0,0,1,0
1504.1335831720946,0,0,1,2,0
716.876840123373,0,0,0,2,0
1482.754822815772,0,0,0,1,0
1663.9200640406186,0,0,0,1,0
365.7079630612053,0,0,0,1,0
6913.175326384947,1,1,1,3,1
1212.6926389861358,0,0,1,1,0
1409.1991104443418,0,0,0,0,0
1304.4267712671658,0,0,0,0,0
1946.344284479761,0,0,0,1,0
1224.6541657601113,0,0,0,1,0
7952.637918526477,1,0,1,7,1
6295.058318109685,1,1,1,8,1
5108.0070102040445,1,0,1,12,1
760.8683735882666,1,0,0,2,0
1001.2211172541392,0,0,0,1,0
1308.7164365898614,0,0,0,2,0
1482.3945529538241,0,0,1,1,0
513.2985555151254,0,0,0,4,0
4791.397451714995,0,1,0,9,1
923.8884778595143,0,0,0,0,0
1837.437520639361,0,0,0,3,0
865.8274025765992,0,0,0,3,0
2171.1227973781497,0,0,1,3,0
4006.1806967941266,1,1,0,10,1
6191.894384464569,0,0,1,13,1
1870.230525895174,0,0,0,7,0
2043.7740276183968,0,0,0,2,0
1353.9161862569424,0,0,0,4,0
5984.975198736786,1,0,0,3,1
1415.9612723369703,0,0,0,3,0
965.4121739476476,0,0,0,3,0
7490.224909531824,1,0,1,7,1
1253.584957629798,0,0,0,2,0
1060.0948288114969,0,0,0,3,0
2510.3965455149873,0,0,0,5,0
11730.533314584227,1,1,1,13,1
1737.166502385122,0,0,0,1,0
936.722433431649,0,0,0,2,0
1659.1583030011566,0,0,0,3,0
639.2349262874862,0,0,0,0,0
760.0928232489729,0,0,0,2,0
950.4305242648172,0,0,0,1,0
2420.6108612359567,0,0,0,2,0
7432.77425924017,1,1,1,10,1
1419.7263452289953,0,0,0,2,0
4373.883407140014,1,0,1,13,1
1736.4648072536734,0,0,0,4,0
1622.3871878908499,0,0,0,0,0
1258.7943149436012,0,0,0,1,0
904.3576055990527,0,0,0,4,0
553.4292281206762,0,0,0,2,0
1238.7402592594312,1,0,0,2,0
1351.3177326195166,0,0,0,2,0
7278.629446178631,1,1,0,8,1
1314.5373441028512,0,0,0,1,0
363.5530493442129,0,0,0,1,0
1632.4122192455056,0,0,0,3,0
8088.532806889592,1,1,1,8,1
1167.9308267035037,0,0,0,2,0
1554.0543383442953,0,0,0,4,0
671.7211786198736,0,0,0,3,0
1589.674501952666,0,0,0,3,0
7704.919961724988,0,0,1,16,1
1741.5726063303673,0,0,0,2,0
1506.166107001256,1,0,0,1,0
1620.9918477260635,0,0,0,2,0
2479.099642834126,0,0,0,1,0
10617.87769059655,1,0,0,7,1
1164.7506109704543,0,0,0,1,0
1443.6526185224975,0,0,1,3,0
1460.561214189669,1,0,0,2,0
1457.1273780089175,0,0,1,2,0
2480.0422691343974,0,0,0,0,0
896.0880536921878,0,0,0,2,0
1406.8995487257491,0,0,0,2,0
1076.808298742726,0,0,1,0,0
2103.8042538846316,0,0,0,1,0
1610.172006306228,0,0,0,1,0
534.383523221111,0,0,0,3,0
1458.997388195726,0,0,0,1,0
1097.7643895069393,0,0,0,1,0
6773.924221078686,1,1,1,16,1
1369.343658960845,0,0,0,3,0
562.1586700021342,0,0,1,4,0
10337.738508534352,1,1,1,8,1
1490.8908853141813,0,0,0,2,0
881.8881436740351,0,0,0,2,0
1559.4766553325335,0,0,0,2,0
1876.1013394335723,0,0,0,1,0
1557.000247046046,0,0,0,2,0
703.0686625825733,1,0,0,0,0
1027.9680216478866,0,0,0,8,0
2674.5472126543627,0,0,0,1,0
7266.197026653379,1,1,0,6,1
1033.7103100750626,0,0,1,2,0
1752.762966478992,0,0,0,2,0
2353.958125308055,0,0,0,3,0
1658.930973527388,0,0,0,1,0
6429.608238016685,1,1,1,13,1
1850.870644699399,0,0,0,1,0
1387.849009172836,0,0,0,4,0
841.4090496387643,0,0,0,1,0
5652.367409950152,1,1,1,5,1
776.7510985655463,0,0,0,3,0
1039.1824743913087,0,0,0,5,0
998.4670659816389,0,0,0,1,0
1184.8684712015072,0,0,0,0,0
580.2188569598802,0,0,0,6,0
1946.5015522216017,0,0,0,4,0
1676.5683169566225,0,0,0,1,0
666.0985392104035,0,0,0,2,0
757.3756569378888,0,0,1,2,0
1182.7246880230182,0,0,1,1,0
1790.9450212794468,0,0,0,1,0
1758.4168877649772,0,0,0,1,0
792.8009062768381,0,0,0,1,0
1494.038337583916,0,0,0,4,0
1084.4652612711598,0,0,0,4,0
1572.0928551575173,0,0,0,2,0
1085.100184712403,0,0,0,0,0
1854.932584716767,0,0,0,1,0
781.53964810186,0,0,0,3,0
1718.5794493291216,0,0,0,2,0
885.9281304154108,0,0,0,0,0
1290.6255813010252,0,0,0,2,0
583.4493474925724,0,0,0,1,0
6894.310612073055,1,1,1,9,1
5579.075858904447,1,1,1,13,1
555.2597063951563,0,0,0,1,0
1413.5971809358425,0,0,0,1,0
1108.0083318236605,1,0,0,1,0
303.44677373271156,0,0,0,1,0
1217.0040481140734,0,0,0,2,0
1370.9126069774832,0,0,0,1,0
4242.4291461209195,1,1,1,7,1
2754.9592780026805,0,0,0,3,0
1110.453357491922,0,0,1,3,0
888.9825972228093,0,0,1,4,0
978.705353612922,0,0,0,3,0
457.6976040401736,0,0,0,2,0
1806.5488499895916,0,0,0,2,0
4589.765914541428,1,1,1,15,1
300.8926302954462,0,0,0,2,0
808.1171672068017,0,0,0,4,0
1115.0738211611347,0,0,0,4,0
1745.4308353018491,0,0,0,2,0
930.7131633516879,0,0,0,4,0
756.6595388582714,1,0,0,0,0
7385.98541223238,1,1,1,7,1
448.56469565880536,0,0,0,0,0
1662.8361047513608,0,0,0,1,0
870.8757938330758,0,0,0,0,0
600.1373674548933,0,0,0,3,0
1452.6685738236743,0,0,0,2,0
5316.3836107238,1,1,0,6,1
787.1731585989289,0,0,0,0,0
1844.6015257034367,1,0,0,1,0
1594.959861090426,0,0,0,3,0
1494.2892022103047,0,0,0,2,0
973.1818062041586,0,0,1,1,0
896.7483058921301,0,0,0,2,0
910.5241213255384,0,0,0,0,0
782.4285491849885,0,0,0,4,0
635.0750713907202,0,0,0,4,0
1614.1148450923115,0,0,0,0,0
797.4524094847457,1,0,0,1,0
7092.557776279584,1,1,1,7,1
246.0962210613045,1,0,0,6,0
1262.6122513239536,0,0,0,4,0
1504.9400235952094,0,0,0,3,0
1278.4115080490965,0,0,0,1,0
2738.80438255065,0,1,1,8,1
8827.720888828888,1,1,1,11,1
1816.7030381763348,0,0,0,2,0
954.1819071839764,0,0,0,1,0
1069.1208548894529,0,1,1,2,0
1229.8459402898682,0,0,0,1,0
602.9066742940779,0,0,0,3,0
1013.6622080240127,0,0,0,2,0
1796.2537562389875,0,0,0,2,0
1763.2825147738786,0,0,0,1,0
7585.221945381114,0,1,1,9,1
187.4800431619135,0,0,0,3,0
6974.523565527383,1,1,1,13,1
1274.3337286010558,0,0,0,4,0
833.4835022380053,0,0,0,1,0
2371.827026406312,0,0,0,1,0
1600.3509737727884,0,0,0,0,0
1669.3200113394723,1,0,0,2,0
878.225083841269,0,0,0,5,0
1392.9850462844379,0,0,0,3,0
1358.4760034920578,0,0,0,1,0
1922.2060975275438,0,1,0,2,0
2192.6415352628583,1,1,1,12,1
1031.5524366074308,0,0,0,0,0
3805.390421677947,1,1,1,10,1
1710.6916477146992,0,0,0,1,0
1142.598875620468,0,0,0,1,0
1826.421317213742,0,1,0,0,0
2768.874266829997,0,0,0,0,0
1320.1029219731115,0,0,0,3,0
1168.660451363414,0,0,0,2,0
894.1201802477076,0,0,0,0,0
4258.023818479669,1,1,1,7,1
6751.7056073742415,1,1,1,8,1
620.8176554037286,0,0,0,6,0
1735.9649326058986,0,0,0,0,0
1298.7998023461998,0,0,0,5,0
1295.9488679365181,0,0,0,1,0
792.3121858419395,0,0,0,2,0
1550.3503060602918,0,0,0,0,0
3605.441180559181,1,1,1,7,1
4046.4728051090965,1,1,1,9,1
1412.9218293149145,0,0,0,5,0
1181.481601475794,1,0,0,1,0
865.9547731784756,0,0,0,0,0
764.4034849961847,0,0,0,4,0
1616.961077274452,0,0,0,3,0
1171.0180001658487,0,0,0,1,0
2021.0075800681846,0,0,0,4,0
790.6974866699607,0,0,0,1,0
1067.671583381022,0,0,0,4,0
1251.7690769745877,0,0,0,4,0
471.22425026753467,0,0,0,4,0
1814.6073921485254,0,0,0,3,0
1699.0050549298262,0,0,0,0,0
807.0069836825088,0,0,0,2,0
788.0322565140002,0,0,0,4,0
337.09663560470165,1,0,0,2,0
1307.046872065102,0,0,0,3,0
933.1998467804166,0,0,1,0,0
4272.204703309872,0,1,1,11,1
1977.599267073671,0,0,0,2,0
1175.4853295809817,0,0,0,2,0
1067.7270506476389,0,0,1,0,0
1210.5463739252937,0,0,0,4,0
5115.89665196786,1,1,1,4,1
1090.16527382452,0,0,0,1,0
825.2920065215134,1,0,0,4,0
1468.884095184242,0,0,0,3,0
1107.7373211720753,0,1,0,3,0
913.1499980307105,0,0,0,0,0
1183.6233648920008,0,0,1,2,0
467.81255989508986,1,0,0,0,0
3329.283462656789,0,1,0,10,1
653.9393998257164,0,1,0,4,0
6027.22826096325,1,0,1,7,1
705.1975898707096,0,0,0,2,0
1198.815541933596,0,0,0,1,0
8362.06570402072,1,1,0,8,1
1573.646802561631,0,1,0,4,0
1305.1835567704434,0,0,0,2,0
1617.846056032571,0,0,0,2,0
1557.7465483847427,0,0,1,0,0
8012.779920160491,0,1,1,6,1
1510.7859449280254,0,0,0,5,0
1255.2676587369701,1,0,0,1,0
6647.564341505667,1,1,1,7,1
1395.9020027012732,0,0,0,1,0
1089.373188207114,0,0,0,0,0
1536.43061798341,0,0,0,2,0
1606.2629111970991,0,0,0,2,0
1197.2198531759648,0,0,0,1,0
1281.3983090499562,0,0,1,2,0
1943.6230776679636,0,0,0,1,0
775.1395392611519,0,0,0,0,0
484.5843991876641,0,0,0,1,0
1345.689492407973,0,0,0,1,0
1199.8431636941127,0,0,0,2,0
1344.8874284482065,0,0,0,0,0
1310.3154021535815,0,0,1,1,0
781.9541648901868,0,0,0,4,0
960.412881077355,0,0,0,1,0
679.9006445222634,0,0,0,0,0
2145.220342577891,0,0,0,5,0
1822.2825801776278,0,0,0,1,0
1071.829660813754,0,0,0,0,0
591.7095979321452,0,0,0,0,0
4291.812431606039,1,0,0,8,1
6556.604718119954,1,0,0,6,1
1758.6994079512306,0,0,0,1,0
2059.5203064209104,0,0,1,4,0
5016.879921190013,1,0,0,9,1
1786.7211383162226,1,0,0,3,0
4290.374424061616,1,1,1,5,1
1767.810073591472,0,0,0,2,0
1357.1693415657153,0,0,0,2,0
1783.1852728346262,0,0,0,3,0
1397.8994243548736,0,0,0,1,0
1937.5561821549277,0,0,1,1,0
1613.2016586652624,0,0,1,1,0
1689.228902833275,0,0,0,2,0
1363.5361874389228,0,0,0,4,0
1476.625609992392,0,0,0,6,0
825.414136698379,0,0,0,1,0
1060.0033490627602,0,0,1,3,0
958.5080369635796,1,0,0,3,0
1558.294669879826,0,0,0,2,0
935.2665182464959,0,0,0,2,0
1017.5236352285574,0,0,0,1,0
489.0946666290781,0,0,0,0,0
1560.5676812727909,0,0,0,2,0
4616.802323302931,1,0,1,6,1
1214.5952519677837,0,0,0,2,0
1021.0047827933321,0,0,0,3,0
5983.860847106755,1,0,1,11,1
956.3985394025365,0,0,0,0,0
1383.8099201048553,0,0,0,1,0
1153.3065705500258,0,0,0,0,0
6995.2786634903905,1,1,1,8,1
1048.5573781005035,0,0,0,1,0
4285.077343767064,1,1,0,6,1
8256.161942252453,1,0,1,12,1
1160.4663290677217,0,1,0,3,0
1849.993686131067,0,0,0,1,0
1293.5349550086567,1,1,1,10,1
2774.4796812026057,0,0,1,6,1
493.1427515475099,0,0,1,3,0
1497.5785127184568,0,0,0,1,0
1887.8534066558097,0,1,0,2,0
700.8938707442974,0,0,0,0,0
923.8693739436958,0,0,1,1,0
9632.538088991401,1,0,1,9,1
884.9875102330528,0,0,0,4,0
640.2269358084156,0,0,0,2,0
1745.9026695373227,0,0,0,2,0
2004.3904278671866,1,0,0,3,0
609.0629372895994,0,0,0,4,0
1512.754008415518,0,0,0,3,0
2048.228184145019,0,0,0,3,0
1454.8415386211645,0,0,0,3,0
1858.5575336699326,0,0,0,5,0
5288.540038113276,1,1,1,9,1
6366.029462080857,0,1,0,12,1
1264.0522074553946,0,0,1,2,0
735.6039592737707,0,1,0,1,0
1493.0829001963916,0,0,0,2,0
1309.5751638319696,0,0,0,3,0
1093.0055778872456,0,0,0,1,0
457.97166753783245,0,0,0,3,0
1743.855213078933,0,0,0,2,0
737.7670059352229,0,0,0,2,0
488.0209439011966,1,0,0,3,0
1845.3222304612736,0,0,0,2,0
1216.0020745328834,0,0,0,3,0
935.5007928984364,0,0,0,2,0
1229.1063635425282,0,0,0,5,0
5067.503703602183,1,1,1,10,1
1728.0284045330259,0,0,0,1,0
1051.218248320004,0,0,0,1,0
623.3247447020203,0,0,0,2,0
1474.8415931451298,0,0,1,1,0
639.9762887650639,0,0,0,5,0
1321.4410065751374,0,0,0,2,0
1151.6199484065553,0,0,1,3,0
1998.6986466108115,0,0,0,4,0
50.0,0,0,0,3,0
331.09769207675026,0,0,0,2,0
2034.5347629131657,0,0,0,5,0
1740.0240328573243,0,0,0,0,0
7188.7325740205815,1,1,1,4,1
2474.504854358861,0,0,1,3,0
2307.021023499273,1,1,1,11,1
6000.2142633536905,1,1,1,6,1
158.9506484055064,0,0,0,2,0
7270.190994497321,1,1,1,16,1
1968.0783864274727,0,1,0,0,0
1051.696270465101,0,0,0,1,0
963.0803264645419,0,0,0,2,0
1095.9415713637302,0,0,1,0,0
1495.3274153461546,0,0,1,3,0
922.4002366534007,0,0,0,4,0
785.751487609877,0,0,0,2,0
1347.112064506747,0,0,0,5,0
2052.2960466486884,0,0,0,1,0
1499.397194780955,0,0,0,3,0
1616.801602418674,0,0,0,3,0
1443.0181447088185,0,0,0,3,0
752.3268388184879,0,0,0,5,0
7163.645613305089,1,1,0,8,1
666.8825340503874,0,0,0,2,0
1356.8615914484535,0,0,0,2,0
5200.147169386422,0,1,1,7,1
1405.2750426638083,1,0,0,3,0
1797.2961102568654,0,0,0,2,0
1135.089650133287,0,0,0,2,0
1892.266023796953,0,0,0,1,0
762.1908733076214,0,0,0,3,0
875.3175901930595,0,0,0,2,0
1163.4463489955308,0,1,0,1,0
888.6502400897032,0,0,0,2,0
1400.8558610494706,0,0,0,2,0
3324.3557166939054,1,1,0,10,1
9224.649898029375,1,1,0,10,1
1751.8600068612982,0,0,0,1,0
1468.7393523032142,0,0,0,2,0
5403.319775829977,1,1,0,10,1
1099.899372849815,0,0,0,3,0
6964.485710096254,1,1,1,17,1
6792.996566199982,1,0,1,12,1
1439.9135176834166,0,0,0,1,0
1259.7901842070767,0,0,0,3,0
6163.544009249876,1,1,1,6,1
5307.48416972611,1,0,1,9,1
2006.1103141277122,0,0,0,4,0
6291.905984005855,0,1,1,12,1
1256.5702285265113,0,0,0,2,0
123.32854006437788,0,0,0,2,0
1760.9289281152355,1,0,0,1,0
8810.558206645575,1,1,0,6,1
1031.8065272944318,0,0,0,2,0
8060.001664128047,1,0,1,7,1
8192.787535066303,1,0,0,8,1
5874.040093154396,1,0,0,8,1
5665.402512401287,1,1,1,5,1
1044.846147307548,0,0,0,5,0
1963.4063317886325,0,0,0,1,0
2181.2935952653975,0,0,0,0,0
438.83284085912794,0,0,0,2,0
1711.5282776261197,0,0,0,2,0
7242.2039206587015,1,1,0,14,1
8279.571649549664,1,0,1,5,1
1516.3909330531424,0,1,0,5,0
1364.7543677865046,0,1,1,2,0
998.1757683790016,0,0,0,2,0
1989.7189458474297,0,0,0,0,0
1523.5979698513706,0,0,1,1,0
841.5888396985976,0,0,0,3,0
657.424736721101,0,0,0,1,0
242.9699647062663,0,0,0,2,0
8498.296049484528,1,0,1,6,1
1609.9626263176172,1,0,0,1,0
3589.4943126553103,1,1,1,6,1
7459.460748749995,0,1,1,9,1
1309.194493772087,0,0,0,3,0
1464.9020889576414,0,0,0,4,0
388.3087350293782,0,0,0,2,0
626.827303490656,0,0,0,5,0
853.5474011020464,0,0,0,2,0
1392.6586898644184,0,0,0,3,0
1857.754145470052,0,0,0,1,0
1862.6380452185188,0,0,0,1,0
8718.078650905698,1,0,1,4,1
1477.0288855579536,0,0,0,3,0
8258.483484114504,1,1,0,9,1
2034.5107626446966,0,0,0,1,0
1909.7278403989194,0,0,0,0,0
1813.5172985244362,0,0,0,0,0
1113.464087858065,0,0,0,1,0
1634.3862502953855,1,0,0,1,0
1060.813516196053,0,0,0,6,0
1699.1554490739802,0,0,0,2,0
1322.557142186309,0,0,0,1,0
8636.68269678803,1,1,0,1,1
1674.40654823581,0,0,0,3,0
1660.900750988626,0,1,0,1,0
704.3038252718463,0,0,0,2,0
6192.313206306675,1,1,0,11,1
1855.9918692869733,0,0,0,1,0
8558.830019347368,1,0,1,7,1
3704.680250947561,1,1,1,8,1
6344.254279393201,0,1,0,5,1
424.2438754705355,0,0,0,1,0
1065.734676047084,0,0,0,2,0
1102.5458598236596,0,0,0,2,0
1216.3984977057933,0,0,0,7,0
8069.377184064502,1,1,1,9,1
1258.663691654391,0,0,1,2,0
1429.0840573943494,0,0,0,1,0
481.8730675359411,0,0,0,0,0
1763.6750446777428,0,0,0,2,0
6663.808330001276,1,1,0,3,1
921.2541074960832,0,0,0,3,0
7023.295100995101,1,1,1,8,1
1785.5838163530734,0,0,0,2,0
1314.4981962296702,0,0,0,3,0
989.5077595898686,0,0,0,2,0
1523.2447688628854,0,0,0,1,0
1575.549727253655,0,0,0,1,0
1760.930752397126,0,0,0,1,0
1324.725472965036,0,1,0,1,0
3559.359455095326,1,1,0,7,1
873.2685521375963,0,0,1,2,0
1674.0714752360248,0,0,0,1,0
500.3469125990292,0,1,0,2,0
1159.477017639128,0,0,0,2,0
1679.6354130426034,0,0,0,5,0
9521.248838672323,0,1,1,7,1
1347.4857278544107,0,0,0,2,0
754.8410759900642,0,0,0,0,0
1166.3612675432328,0,0,0,0,0
6614.124847843443,1,0,1,12,1
1712.0312629057312,0,0,0,1,0
1082.923312638332,0,0,0,2,0
1204.278040412175,0,0,0,1,0
1001.4423342160736,0,0,0,1,0
2382.7038859999866,0,0,0,3,0
524.1576971918332,0,0,1,1,0
538.8262826583523,0,0,0,2,0
618.9670898718584,0,0,0,5,0
5086.384411072396,1,1,1,9,1
1629.793943489901,0,0,0,0,0
852.4253209615638,0,0,0,3,0
996.4818435366097,0,0,0,3,0
5906.232828528139,1,0,1,13,1
203.1321787142723,0,0,0,0,0
696.0441522858969,0,0,0,1,0
1982.7620146171703,0,0,0,2,0
8253.991302543152,1,1,1,14,1
1522.9452101379463,0,0,0,4,0
808.7007012907054,1,0,1,3,0
1405.7828595821409,0,0,0,1,0
1669.141902987999,0,0,0,1,0
377.30062652155414,0,0,0,1,0
1606.6025933739886,0,0,0,2,0
3757.629204036767,0,1,1,3,1
1989.0590287810924,0,0,0,2,0
4525.935268750431,1,1,0,10,1
7624.556950084145,1,1,0,8,1
168.29842376027273,0,0,0,1,0
1578.394339993491,0,0,0,4,0
2077.6704212216023,1,0,0,3,0
852.6998154184278,0,0,0,3,0
6241.892200056396,1,1,1,9,1
1439.5015716963794,0,0,0,0,0
938.5699864233659,0,0,0,3,0
585.4082010997919,0,0,0,3,0
956.1968879637532,1,0,0,4,0
7863.429789736504,0,1,0,4,1
897.192230131568,0,0,0,3,0
924.9423585317306,0,0,0,1,0
1075.5131723596623,0,0,0,2,0
1097.186073178376,0,0,0,2,0
1557.5871950640292,0,0,0,3,0
162.75682449184433,0,0,0,2,0
10067.774659837647,1,1,1,6,1
1485.4452553465835,0,0,0,4,0
1363.9055367870617,0,0,0,0,0
1636.4085415891673,1,0,0,1,0
971.390730340402,0,0,0,6,0
1895.4861790007003,0,0,0,2,0
1059.4179787677213,0,0,0,2,0
1966.7168506481628,0,0,0,3,0
1049.570126429587,0,0,0,1,0
1700.2911590214892,1,0,0,3,0
5693.607070486213,1,1,1,12,1
5527.663795166297,1,1,1,10,1
6115.234898359923,1,1,0,12,1
1675.0079143348228,0,0,0,0,0
386.4975395666256,0,0,0,0,0
1454.304186616721,1,0,0,3,0
1469.2174786082262,0,0,0,6,0
8322.966604913287,1,1,1,9,1
9217.809068924129,1,0,1,8,1
1383.7408327371522,0,0,0,1,0
1089.4787682314748,0,0,0,6,0
9311.770778358297,1,0,1,8,1
5051.5892184691,1,0,1,8,1
1320.981135783017,0,0,0,2,0
7902.342707346333,1,1,1,7,1
1541.784661600239,0,0,0,2,0
1301.1402038106096,0,0,0,3,0
684.4873624263465,1,0,0,3,0
1677.0008817466012,0,0,0,3,0
1136.172659240905,0,0,0,1,0
460.6114380768572,0,0,0,3,0
7630.486424867735,1,1,1,2,1
2030.629607273935,0,0,0,3,0
1005.7396124084953,0,0,0,2,0
2006.8556345293237,0,0,1,1,0
1346.5362366493407,0,0,0,1,0
1216.7217339865754,0,0,0,2,0
822.1274202535776,0,0,0,3,0
1396.4567552741082,0,0,0,2,0
4388.80746727588,1,1,0,6,1
824.6351964972007,0,0,0,1,0
3646.3318110069895,0,1,1,7,1
6616.701425398667,1,1,0,10,1
642.9593208834563,0,0,0,2,0
6851.473253175007,1,1,1,6,1
6522.416476768683,1,1,0,7,1
1740.9924046249712,0,0,0,3,0
7136.72538182297,0,0,1,3,1
1270.8584568199524,0,0,0,2,0
2082.7271201405483,0,0,1,2,0
1535.7655858645267,0,0,0,3,0
1392.8554202657263,0,0,0,4,0
4942.949077609695,1,1,1,9,1
1960.50311357969,0,0,1,1,0
5823.266661982538,1,1,1,11,1
1039.807470281603,0,0,1,2,0
1424.609360642517,0,0,0,4,0
3647.2498176636363,1,1,0,7,1
984.4372152124505,0,0,0,2,0
5271.159076353066,1,1,0,2,1
462.93393397894715,0,0,0,2,0
380.98547128199164,0,0,0,3,0
1680.152584043334,0,0,0,1,0
1410.486472194695,0,0,1,4,0
1700.5230462835707,0,0,0,1,0
1170.2373219690999,0,0,0,3,0
4814.700027038449,1,1,0,5,1
6546.815165881399,1,0,1,8,1
7386.095595240985,0,1,1,5,1
1679.4081532338362,0,0,0,0,0
62.6894843969003,0,0,1,4,0
621.7920916280716,0,1,0,1,0
7740.491545454572,1,1,0,5,1
871.432518860971,0,0,0,1,0
1150.577399380347,0,0,0,2,0
232.28502014309686,0,0,0,2,0
1328.3753993308937,0,1,0,4,0
1557.8671205854203,1,0,0,2,0
1627.20100056036,0,0,0,5,0
1104.8795777933922,0,0,1,2,0
1750.8689308931046,0,0,0,3,0
695.722657961896,0,0,0,0,0
1160.0457736687251,0,0,0,0,0
610.3154391836914,0,0,0,1,0
693.5844398327881,0,0,0,3,0
1448.2000588669705,0,0,1,5,0
464.43679731324096,0,0,0,1,0
1540.679755221474,0,0,0,4,0
5884.947129726681,0,1,1,3,1
6330.700477015902,1,0,1,5,1
967.1351232148716,0,0,0,1,0
451.92059341767515,0,0,0,2,0
1124.0163088419806,0,1,0,3,0
7865.657911590521,1,0,1,12,1
855.4441011391049,0,1,0,1,0
716.5119284353934,0,0,0,0,0
2044.5944668258394,0,1,0,2,0
3986.4577649892876,0,1,1,8,1
774.6933735240261,0,0,0,1,0
897.0695896205533,0,0,0,0,0
1435.2414980645533,0,0,0,4,0
6397.28147146636,0,1,1,5,1
6783.824817707004,1,1,1,2,1
1290.7133100569856,0,0,0,4,0
9892.115507157405,1,1,1,6,1
708.8482098113427,0,0,0,0,0
691.1178454615235,0,0,0,1,0
6741.859285499378,1,1,1,7,1
1501.5937155411716,1,0,0,2,0
1082.041735343938,0,0,0,2,0
6310.737359595513,1,1,1,7,1
1821.7141390514626,0,0,0,5,0
645.9437708705653,0,0,1,0,0
5359.891476937715,0,1,1,11,1
676.4212156548678,0,0,0,3,0
973.292945808073,1,0,0,2,0
1208.8066259668287,0,0,0,2,0
1134.3715164538476,1,0,0,6,0
1388.2047630487582,0,0,0,2,0
1104.7484470010943,0,0,0,1,0
224.44906798068757,0,0,0,1,0
1710.7576963909319,0,0,0,0,0
882.8570761552985,0,1,0,3,0
1512.833673882503,0,0,0,1,0
1271.5243849394762,0,0,0,4,0
1804.615323611969,0,0,0,3,0
900.0889883400753,0,0,1,7,0
1700.9124268409687,0,0,0,2,0
1687.9083596723544,0,0,0,0,0
1203.940092347364,0,0,0,1,0
1466.6796223527247,0,0,0,3,0
1029.7006465450693,0,0,0,4,0
935.3339437758145,0,0,0,0,0
797.2366587447398,0,0,0,1,0
1151.6881649925551,0,0,0,1,0
838.0176347661063,0,0,0,0,0
1440.9330308592457,0,0,0,1,0
1391.4944923704643,0,0,0,0,0
746.8923339763944,0,0,0,2,0
6295.358766636919,1,1,0,6,1
1216.3194183454357,0,0,0,1,0
1588.3485364721137,0,1,1,6,1
749.3121600514128,0,0,0,1,0
1488.2784815278833,0,0,0,2,0
1382.2807386777286,0,0,0,1,0
1926.6922385588505,0,0,0,1,0
1267.962283609174,0,0,0,2,0
1989.6064077536957,0,0,0,4,0
1461.4177440177498,0,0,0,0,0
1604.0288991405725,0,0,0,4,0
1203.8639465878423,0,0,0,0,0
2776.0283672560427,0,0,0,2,0
2241.330161054899,0,0,1,0,0
1994.313464021798,0,0,0,3,0
850.8690756243038,0,0,0,1,0
1366.9299832842673,0,0,0,2,0
1899.6139750355796,0,0,0,5,0
1371.8091447842307,0,0,0,0,0
886.5164711061163,0,0,0,2,0
840.7963672154012,0,0,0,1,0
747.9658551319999,0,0,0,4,0
4860.689233568161,0,0,0,8,1
1334.0252137948767,0,0,0,2,0
1050.4091137862827,0,0,0,3,0
7479.682286509039,1,1,0,8,1
2020.3072817441437,0,0,0,1,0
10759.233293734822,1,1,1,6,1
1618.8821107732947,0,0,0,3,0
959.6760292558793,0,1,0,2,0
1166.9601006763417,0,0,1,2,0
918.8562353795137,0,0,0,3,0
849.9395925304134,0,0,0,2,0
1869.6632947399999,0,0,0,4,0
6849.757517612097,1,1,1,13,1
1516.8884404660494,0,0,0,1,0
1448.349611618261,0,0,0,0,0
1404.8813979797487,0,0,0,3,0
1424.3178822572636,0,0,0,0,0
9585.586671902438,0,1,1,5,1
958.6282389089838,0,0,0,3,0
974.0253140440611,0,0,0,1,0
1894.8820669731776,0,0,0,1,0
4191.54353623219,1,0,1,9,1
1346.0963641631865,0,0,0,3,0
1756.0503096106693,0,0,0,1,0
1163.013568202811,0,0,0,1,0
5391.256612773018,1,0,1,5,1
654.0330498023435,0,0,0,2,0
1534.8362744150193,0,0,0,2,0
1239.7989311880183,0,0,0,5,0
1071.5274374391092,0,0,0,3,0
794.7356850891869,0,0,0,1,0
5393.582989929946,1,1,1,8,1
813.728944078882,0,0,0,3,0
588.552490222218,0,0,0,0,0
1321.9003568855994,0,0,0,2,0
1572.0959857499683,0,0,1,1,0
2394.1859964352193,0,0,0,4,0
872.9621584362881,0,0,0,2,0
1216.0715734822804,0,0,0,1,0
2449.2152418607475,0,0,0,3,0
7675.696181858645,1,1,1,7,1
7321.758562342513,1,0,0,8,1
1788.5924815921694,0,0,0,0,0
520.7129923712628,0,0,0,2,0
1049.509843803389,0,0,0,2,0
970.1716138635015,0,0,0,0,0
4208.675354034871,1,1,1,6,1
1714.9804087905804,0,1,0,3,0
236.16371032719496,1,0,0,0,0
1329.384902621961,0,0,0,5,0
8091.718027345956,1,1,1,8,1
1431.6442650590532,0,0,0,3,0
1428.9028049628923,0,0,0,1,0
834.8166841414317,0,0,0,2,0
